,Neg_Word,Neg_Count,Pos_Word,Pos_Count,Neg_feature,Neg_Count_feat,Pos_feature,Pos_Count_feat,Neg_feature_brand,Neg_Count_feat_brand,Pos_feature_brand,Pos_Count_feat_brand,Neg_Word_brand,Neg_Count_brand,Pos_Word_brand,Pos_Count_brand
6239,,,cartrdiges,1,,, avr,4.0,,,,,,,,
6240,,,asim,1,,, pic,4.0,,,,,,,,
6241,,,pb,1,,, msp433,4.0,,,,,,,,
6242,,,necessity,1,,, ttl,4.0,,,,,,,,
6243,,,playbook,3,,, logic,4.0,,,,,,,,
6244,,,dubai,1,,, sainsmart,4.0,,,,,,,,
6245,,,unchargable,1,,, modulen,4.0,,,,,,,,
6246,,,bold,2,,, x10,8.0,,,,,,,,
6247,,,pefect,1,,, 9900,11.0,,,,,,,,
6248,,,blackblack,1,,, 9930,4.0,,,,,,,,
6249,,,fortune,1,,, wstand,1.0,,,,,,,,
6250,,,stretching,2,,,installation,2.0,,,,,,,,
6251,,,hug,1,,,touch,3.0,,,,,,,,
6252,,,descriptionsuper,2,,, t5,5.0,,,,,,,,
6253,,,shipa1,2,,, other,5.0,,,,,,,,
6254,,,raddle,1,,, request,5.0,,,,,,,,
6255,,,fumbling,1,,, jm1,14.0,,,,,,,,
6256,,,50000,1,,, 1230mah,7.0,,,,,,,,
6257,,,mph,3,,, scorpion,2.0,,,,,,,,
6258,,,street,2,,, qsd825,2.0,,,,,,,,
6259,,,4w,1,,,ipx8,2.0,,,,,,,,
6260,,,spends,2,,, wet,3.0,,,,,,,,
6261,,,cruiser,4,,, sandy,2.0,,,,,,,,
6262,,,2007,2,,,waterproof,1.0,,,,,,,,
6263,,,w,7,,, wth,1.0,,,,,,,,
6264,,,1986,1,,, antimicrobial,1.0,,,,,,,,
6265,,,ranger,1,,,armorsuit,1.0,,,,,,,,
6266,,,950,3,,, militaryshield,4.0,,,,,,,,
6267,,,platform,1,,, amazingly,1.0,,,,,,,,
6268,,,easiest,1,,, created,1.0,,,,,,,,
6269,,,hack,1,,, ultratough,1.0,,,,,,,,
6270,,,cortana,2,,, yellowresistant,1.0,,,,,,,,
6271,,,understands,3,,, armorsuit,1.0,,,,,,,,
6272,,,drawl,1,,, valid,1.0,,,,,,,,
6273,,,learning,1,,, armorsuits,1.0,,,,,,,,
6274,,,hows,1,,,sierra,1.0,,,,,,,,
6275,,,9810,1,,, w1,2.0,,,,,,,,
6276,,,torch,2,,, restocking,1.0,,,,,,,,
6277,,,whirlpool,1,,, 1201883,1.0,,,,,,,,
6278,,,tub,2,,, arising,1.0,,,,,,,,
6279,,,tundra,1,,, multifunctional,2.0,,,,,,,,
6280,,,occur,2,,, 42v,2.0,,,,,,,,
6281,,,onget,1,,, 600ma,4.0,,,,,,,,
6282,,,tuner,1,,, i997full,1.0,,,,,,,,
6283,,,inadequate,2,,,anker,2.0,,,,,,,,
6284,,,ordinance,1,,, 1900mah,5.0,,,,,,,,
6285,,,competing,2,,, 9100g,2.0,,,,,,,,
6286,,,win,4,,, anker,1696.0,,,,,,,,
6287,,,bluetoothspeaker,1,,,beautiful,2.0,,,,,,,,
6288,,,881,2,,, tocuch,1.0,,,,,,,,
6289,,,overcome,1,,, requested,1.0,,,,,,,,
6290,,,selecting,1,,, shipment,1.0,,,,,,,,
6291,,,seamless,1,,, bionic,5.0,,,,,,,,
6292,,,staticy,1,,,extend,3.0,,,,,,,,
6293,,,505,1,,, featurepacked,12.0,,,,,,,,
6294,,,distraction,3,,, endorsed,40.0,,,,,,,,
6295,,,hi,2,,,rinogear,6.0,,,,,,,,
6296,,,complicated,1,,, onestop,6.0,,,,,,,,
6297,,,gluteus,1,,, precious,13.0,,,,,,,,
6298,,,inspector,1,,, procedure,6.0,,,,,,,,
6299,,,department,3,,, bonus,6.0,,,,,,,,
6300,,,adjusted,2,,, program,6.0,,,,,,,,
6301,,,costco,2,,, cart,6.0,,,,,,,,
6302,,,thankful,1,,, rinogear,6.0,,,,,,,,
6303,,,wishful,1,,, productsn,6.0,,,,,,,,
6304,,,plunged,2,,, rgear040,6.0,,,,,,,,
6305,,,yell,1,,, detailsquotquoturlquotquotgppromotionsdetailspopupa1760pv90if6zaquotquotheightquotquot600quotn,6.0,,,,,,,,
6306,,,spreaker,1,,, cloudy,1.0,,,,,,,,
6307,,,unobtrusive,1,,, rigor,1.0,,,,,,,,
6308,,,v50,1,,, industryleading,1.0,,,,,,,,
6309,,,amazingly,5,,, monocrystalline,1.0,,,,,,,,
6310,,,jag,1,,, stash,1.0,,,,,,,,
6311,,,excellentgreat,1,,, dslr,1.0,,,,,,,,
6312,,,servicejr,1,,, nikon,1.0,,,,,,,,
6313,,,buggy,1,,, hydro,8.0,,,,,,,,
6314,,,native,5,,, elite,8.0,,,,,,,,
6315,,,picking,3,,, maxx,8.0,,,,,,,,
6316,,,transmitted,1,,,turn,2.0,,,,,,,,
6317,,,podcast,1,,, 89,4.0,,,,,,,,
6318,,,redial,1,,, host,6.0,,,,,,,,
6319,,,32518,1,,, phonekeep,4.0,,,,,,,,
6320,,,customised,1,,, scratchesdirt,4.0,,,,,,,,
6321,,,receptin,1,,, accessable,4.0,,,,,,,,
6322,,,umm,1,,, buttondoes,4.0,,,,,,,,
6323,,,yeh,1,,, backgood,4.0,,,,,,,,
6324,,,cuz,1,,, dissipation,4.0,,,,,,,,
6325,,,priority,1,,, onlyapple,4.0,,,,,,,,
6326,,,deficit,1,,, javelincurve,2.0,,,,,,,,
6327,,,excellant,1,,, 004111112,2.0,,,,,,,,
6328,,,initiating,1,,,display,6.0,,,,,,,,
6329,,,tweaking,2,,, 20inches,3.0,,,,,,,,
6330,,,retruned,1,,, 615,6.0,,,,,,,,
6331,,,deleted,1,,, 1xrtt,3.0,,,,,,,,
6332,,,repaired,1,,, 818,3.0,,,,,,,,
6333,,,121517,1,,,qwerty,2.0,,,,,,,,
6334,,,lumia,1,,, smn920,12.0,,,,,,,,
6335,,,xl,1,,, n920a,12.0,,,,,,,,
6336,,,ta,1,,, n920t,12.0,,,,,,,,
6337,,,xlr,2,,, n920p,12.0,,,,,,,,
6338,,,convertible,2,,, n920v,12.0,,,,,,,,
6339,,,wstock,1,,, polymern,12.0,,,,,,,,
6340,,,pontiac,1,,, 385v,12.0,,,,,,,,
6341,,,monsoon,1,,, toolsmost,12.0,,,,,,,,
6342,,,08,1,,, includedreplacement,12.0,,,,,,,,
6343,,,04,1,,, 5x1free,12.0,,,,,,,,
6344,,,escalade,1,,, showx112,12.0,,,,,,,,
6345,,,thier,1,,,compatibilityonly,2.0,,,,,,,,
6346,,,updating,2,,, problemwe,2.0,,,,,,,,
6347,,,canceled,2,,, frost,3.0,,,,,,,,
6348,,,recieve,1,,,navigate,1.0,,,,,,,,
6349,,,80mph,1,,, restaurant,1.0,,,,,,,,
6350,,,shielded,3,,, gas,1.0,,,,,,,,
6351,,,rfi,2,,, downloaded,1.0,,,,,,,,
6352,,,coiled,1,,, trigger,1.0,,,,,,,,
6353,,,1014,1,,, sixth,1.0,,,,,,,,
6354,,,mustespecially,1,,, esp,1.0,,,,,,,,
6355,,,economic,1,,, moment,1.0,,,,,,,,
6356,,,workable,1,,, 5ft,1.0,,,,,,,,
6357,,,2002,1,,, cupattaches,1.0,,,,,,,,
6358,,,bmw,1,,, launch,1.0,,,,,,,,
6359,,,525i,1,,, invehicle,1.0,,,,,,,,
6360,,,dissapoint,1,,, dualport,1.0,,,,,,,,
6361,,,1997,1,,, usbconnected,1.0,,,,,,,,
6362,,,baleno,1,,, disk,1.0,,,,,,,,
6363,,,glx,1,,, 5foot,1.0,,,,,,,,
6364,,,claimed,1,,, turnlock,1.0,,,,,,,,
6365,,,footprint,1,,,toogoo,1.0,,,,,,,,
6366,,,lifespan,1,,, sghi997,4.0,,,,,,,,
6367,,,packed,4,,, sixsided,3.0,,,,,,,,
6368,,,replying,1,,, eb484659vavu,12.0,,,,,,,,
6369,,,devide,1,,, caseskin,2.0,,,,,,,,
6370,,,nbspi,1,,, wiifi,1.0,,,,,,,,
6371,,,glued,2,,, hq,1.0,,,,,,,,
6372,,,interfering,1,,, 104,2.0,,,,,,,,
6373,,,qualityspeaker,1,,, journey,20.0,,,,,,,,
6374,,,positioned,1,,, chargernbspintegrated,10.0,,,,,,,,
6375,,,densely,1,,, nbspintegrated,10.0,,,,,,,,
6376,,,advanced,1,,, 4s4,2.0,,,,,,,,
6377,,,74,2,,, thoroughly,3.0,,,,,,,,
6378,,,funnier,1,,, term,3.0,,,,,,,,
6379,,,dept,3,,, xt862,2.0,,,,,,,,
6380,,,canned,2,,, ledbacklit,4.0,,,,,,,,
6381,,,outcome,2,,, 30inch,2.0,,,,,,,,
6382,,,sp700,1,,, plasma,1.0,,,,,,,,
6383,,,thrown,2,,,37inch,2.0,,,,,,,,
6384,,,inout,1,,, 81mp,2.0,,,,,,,,
6385,,,audi,1,,, 1667,2.0,,,,,,,,
6386,,,3142017,1,,, warning,2.0,,,,,,,,
6387,,,bearing,3,,, nation,3.0,,,,,,,,
6388,,,roaring,2,,, p8000,8.0,,,,,,,,
6389,,,roar,1,,, crossover,8.0,,,,,,,,
6390,,,06,1,,, yourhtc,4.0,,,,,,,,
6391,,,jabracom,1,,, thehtc,12.0,,,,,,,,
6392,,,intercept,1,,,41inch,6.0,,,,,,,,
6393,,,tactile,2,,, androidpowered,6.0,,,,,,,,
6394,,,oldschool,1,,, servicesno,6.0,,,,,,,,
6395,,,unkind,1,,, or,6.0,,,,,,,,
6396,,,destination,2,,, bytheminute,6.0,,,,,,,,
6397,,,heve,1,,, paylo,6.0,,,,,,,,
6398,,,collecting,1,,,more,1.0,,,,,,,,
6399,,,alittle,3,,, materialattached,1.0,,,,,,,,
6400,,,devious,1,,, border,1.0,,,,,,,,
6401,,,er,2,,, durablewashabledustresistgreatly,1.0,,,,,,,,
6402,,,timeit,1,,, vn251,19.0,,,,,,,,
6403,,,ithighly,1,,, vanity,1.0,,,,,,,,
6404,,,slipped,2,,, applicator,1.0,,,,,,,,
6405,,,shoulder,3,,, diffuses,1.0,,,,,,,,
6406,,,traditional,3,,, interferencetake,1.0,,,,,,,,
6407,,,union,4,,, toggle,1.0,,,,,,,,
6408,,,indicated,2,,, while,1.0,,,,,,,,
6409,,,substitution,1,,, fullcoverage,1.0,,,,,,,,
6410,,,grew,1,,, formfactor,1.0,,,,,,,,
6411,,,chin,1,,, manages,1.0,,,,,,,,
6412,,,household,1,,, colororange,2.0,,,,,,,,
6413,,,jealous,1,,,case,16.0,,,,,,,,
6414,,,skinomi,1,,, 2d3d,1.0,,,,,,,,
6415,,,reommend,1,,, usge,3.0,,,,,,,,
6416,,,advertized,1,,, economical,3.0,,,,,,,,
6417,,,sou,1,,, utilitarian,3.0,,,,,,,,
6418,,,kendall,1,,, x4,1.0,,,,,,,,
6419,,,programmer,1,,, 15fps,1.0,,,,,,,,
6420,,,engineer,2,,, qcif,1.0,,,,,,,,
6421,,,specialist,3,,, partly,6.0,,,,,,,,
6422,,,datacenter,1,,, mutebutton,6.0,,,,,,,,
6423,,,linux,2,,, quantity,10.0,,,,,,,,
6424,,,nonremovable,1,,, numericqwerty,1.0,,,,,,,,
6425,,,dellphone,1,,, rev0,1.0,,,,,,,,
6426,,,claire,1,,,cut,3.0,,,,,,,,
6427,,,bella,1,,, noosy,3.0,,,,,,,,
6428,,,daughterinlaw,2,,, macro,3.0,,,,,,,,
6429,,,swears,1,,, cybertech,3.0,,,,,,,,
6430,,,mate,3,,, vegan,12.0,,,,,,,,
6431,,,underperforming,1,,, sanoxy,12.0,,,,,,,,
6432,,,substitute,2,,, stretching,12.0,,,,,,,,
6433,,,dawned,1,,, nfcenabled,196.0,,,,,,,,
6434,,,850ma,1,,, 38v,196.0,,,,,,,,
6435,,,37volt,1,,, ebl1g6lla,98.0,,,,,,,,
6436,,,850ish,1,,, ebl1g6llalzlu,196.0,,,,,,,,
6437,,,lamp,2,,, aegis,4.0,,,,,,,,
6438,,,weigh,3,,, unharmed,1.0,,,,,,,,
6439,,,enthusiast,1,,, smudgeresistant,2.0,,,,,,,,
6440,,,morphie,1,,, responsiveness,2.0,,,,,,,,
6441,,,934,1,,, doublethick,3.0,,,,,,,,
6442,,,substantially,1,,, insulate,2.0,,,,,,,,
6443,,,nonmophie,1,,, violent,2.0,,,,,,,,
6444,,,checking,3,,, multicoated,1.0,,,,,,,,
6445,,,olde,1,,, lavishes,1.0,,,,,,,,
6446,,,bloating,1,,, lariat,24.0,,,,,,,,
6447,,,02092016,1,,, 03,24.0,,,,,,,,
6448,,,ordeal,1,,,flower,1.0,,,,,,,,
6449,,,swollen,1,,,mhl,1.0,,,,,,,,
6450,,,dispite,1,,, rcp,1.0,,,,,,,,
6451,,,costly,1,,, protocol,1.0,,,,,,,,
6452,,,rubble,1,,, upto,1.0,,,,,,,,
6453,,,doesbut,1,,, alters,6.0,,,,,,,,
6454,,,elderly,1,,, resisting,6.0,,,,,,,,
6455,,,wiringunit,1,,, believe,6.0,,,,,,,,
6456,,,monthnot,1,,, glarefingerprint,6.0,,,,,,,,
6457,,,bravo,1,,, recommend,6.0,,,,,,,,
6458,,,110,1,,, premature,6.0,,,,,,,,
6459,,,volt,2,,, alignment,6.0,,,,,,,,
6460,,,needtwo,1,,, bend,9.0,,,,,,,,
6461,,,cigerate,1,,,antiscratch,1.0,,,,,,,,
6462,,,6mths,1,,, infuses,1.0,,,,,,,,
6463,,,workit,1,,, going,1.0,,,,,,,,
6464,,,yay,2,,, triumph,11.0,,,,,,,,
6465,,,deffinate,1,,, seidio,1.0,,,,,,,,
6466,,,ly,1,,, belkin,1.0,,,,,,,,
6467,,,deffinately,3,,, xt865,1.0,,,,,,,,
6468,,,screwed,2,,,wirefree,1.0,,,,,,,,
6469,,,bamboozled,1,,, nerd,3.0,,,,,,,,
6470,,,hated,2,,, usbequipped,1.0,,,,,,,,
6471,,,handsfingers,1,,, wideband,1.0,,,,,,,,
6472,,,lifeline,1,,, vibrantly,2.0,,,,,,,,
6473,,,givenassumed,1,,, biggest,1.0,,,,,,,,
6474,,,toby,1,,, fullspectrum,1.0,,,,,,,,
6475,,,walkin,1,,, hdquality,2.0,,,,,,,,
6476,,,trade,2,,, literally,1.0,,,,,,,,
6477,,,agreement,1,,, mytalk,3.0,,,,,,,,
6478,,,amazonsmilecom,1,,, synced,1.0,,,,,,,,
6479,,,14ish,1,,, whispered,1.0,,,,,,,,
6480,,,smelly,3,,, devicesphones,1.0,,,,,,,,
6481,,,comparably,2,,, console,1.0,,,,,,,,
6482,,,mainly,4,,, m865,5.0,,,,,,,,
6483,,,reputation,3,,,830,4.0,,,,,,,,
6484,,,turbo,3,,, armv6,4.0,,,,,,,,
6485,,,fragile,1,,, touchscreenandroid,4.0,,,,,,,,
6486,,,pacify,1,,, 1900mhz,4.0,,,,,,,,
6487,,,inevitably,1,,, gsmedge,4.0,,,,,,,,
6488,,,warrantywhy,1,,, networkdata,4.0,,,,,,,,
6489,,,frayedbent,1,,, hsdpa72,4.0,,,,,,,,
6490,,,pry,1,,,deep,43.0,,,,,,,,
6491,,,tryin,1,,, facial,86.0,,,,,,,,
6492,,,sosa,1,,, cleansing,43.0,,,,,,,,
6493,,,tht,1,,, acne,43.0,,,,,,,,
6494,,,novelty,2,,, blackhead,43.0,,,,,,,,
6495,,,cue,1,,, stubborn,43.0,,,,,,,,
6496,,,diffeeent,1,,, spot,43.0,,,,,,,,
6497,,,reminded,1,,, moisturize,43.0,,,,,,,,
6498,,,sght849,1,,, hair,43.0,,,,,,,,
6499,,,sghp1000,1,,, healthy,43.0,,,,,,,,
6500,,,precisely,1,,, multipurpose,43.0,,,,,,,,
6501,,,tenacious,1,,, youthful,43.0,,,,,,,,
6502,,,obtainable,1,,, vitality,45.0,,,,,,,,
6503,,,multifunctional,1,,, dull,43.0,,,,,,,,
6504,,,4inone,1,,, tired,43.0,,,,,,,,
6505,,,daffodil,3,,, firmer,43.0,,,,,,,,
6506,,,tc03,2,,, blood,86.0,,,,,,,,
6507,,,multicharging,2,,, circulation,86.0,,,,,,,,
6508,,,church,2,,, contributes,43.0,,,,,,,,
6509,,,warranted,1,,, younger,43.0,,,,,,,,
6510,,,accordingly,1,,, healthier,43.0,,,,,,,,
6511,,,clicking,2,,, bath,43.0,,,,,,,,
6512,,,2000s,1,,, stylesonear,43.0,,,,,,,,
6513,,,library,1,,, engage,4.0,,,,,,,,
6514,,,stepped,2,,, v8000,4.0,,,,,,,,
6515,,,washroom,1,,, shockproof,3.0,,,,,,,,
6516,,,filched,1,,, p925,1.0,,,,,,,,
6517,,,ziplock,2,,, ezopower,6.0,,,,,,,,
6518,,,dismayed,1,,, xe,1.0,,,,,,,,
6519,,,crime,1,,, slidefull,1.0,,,,,,,,
6520,,,amazoncom,1,,,sanoxy,22.0,,,,,,,,
6521,,,skimped,1,,, otg,28.0,,,,,,,,
6522,,,brief,1,,, task,22.0,,,,,,,,
6523,,,prodcut,1,,, mbitssec,22.0,,,,,,,,
6524,,,chick,1,,, skipping,11.0,,,,,,,,
6525,,,dig,3,,, isolating,11.0,,,,,,,,
6526,,,commented,1,,, xt875,2.0,,,,,,,,
6527,,,upcoming,1,,, overlay,1.0,,,,,,,,
6528,,,layout,2,,, smoothing,1.0,,,,,,,,
6529,,,cousin,1,,, supple,4.0,,,,,,,,
6530,,,giftperfect,1,,, laseretching,4.0,,,,,,,,
6531,,,custumer,1,,, hirelief,4.0,,,,,,,,
6532,,,gag,1,,,doe,4.0,,,,,,,,
6533,,,semi,1,,, apparel,2.0,,,,,,,,
6534,,,facedown,1,,, installationno,2.0,,,,,,,,
6535,,,minihdmi,1,,, even,1.0,,,,,,,,
6536,,,connectionfit,1,,, proguard,1.0,,,,,,,,
6537,,,attract,2,,, 095,1.0,,,,,,,,
6538,,,thesis,1,,, wx435,10.0,,,,,,,,
6539,,,beginner,1,,,only,6.0,,,,,,,,
6540,,,similarly,4,,, controller,6.0,,,,,,,,
6541,,,stud,1,,, wiring,6.0,,,,,,,,
6542,,,siding,1,,, fail,6.0,,,,,,,,
6543,,,shielding,1,,, mouse,6.0,,,,,,,,
6544,,,insignificant,1,,, reader,6.0,,,,,,,,
6545,,,20000,1,,,1mm,7.0,,,,,,,,
6546,,,precious,2,,, arc,7.0,,,,,,,,
6547,,,t3i,1,,, x12,7.0,,,,,,,,
6548,,,bothersome,2,,, sl,7.0,,,,,,,,
6549,,,lessens,1,,, i9003,7.0,,,,,,,,
6550,,,cuter,1,,, cnrusb,2.0,,,,,,,,
6551,,,brick,3,,, dicub,2.0,,,,,,,,
6552,,,shes,4,,, iphone039s,10.0,,,,,,,,
6553,,,sadistically,1,,, doubleshot,4.0,,,,,,,,
6554,,,tinyshortbreakable,1,,, outershell,1.0,,,,,,,,
6555,,,chippeel,1,,, composed,1.0,,,,,,,,
6556,,,three,3,,, encapsulating,1.0,,,,,,,,
6557,,,college,3,,, smoothtouch,1.0,,,,,,,,
6558,,,lugging,2,,,super,1.0,,,,,,,,
6559,,,guaranteed,1,,, vm701,2.0,,,,,,,,
6560,,,container,1,,, ls700,2.0,,,,,,,,
6561,,,blemished,1,,, vs700,2.0,,,,,,,,
6562,,,tendency,1,,, enlighten,2.0,,,,,,,,
6563,,,aggressive,1,,, gelato,2.0,,,,,,,,
6564,,,distant,1,,, q,2.0,,,,,,,,
6565,,,9900,5,,,400,1.0,,,,,,,,
6566,,,abroad,3,,, rail,2.0,,,,,,,,
6567,,,letdown,1,,, legend,1.0,,,,,,,,
6568,,,surely,2,,, 26,1.0,,,,,,,,
6569,,,montana,2,,, awg,1.0,,,,,,,,
6570,,,writing,5,,, 2sided,1.0,,,,,,,,
6571,,,warn,2,,, peelable,1.0,,,,,,,,
6572,,,smeared,1,,,always,1.0,,,,,,,,
6573,,,unintended,1,,, tiny,1.0,,,,,,,,
6574,,,optic,1,,, r720,4.0,,,,,,,,
6575,,,reapplied,1,,, admire,4.0,,,,,,,,
6576,,,ithingy,1,,, sght759,1.0,,,,,,,,
6577,,,general,2,,, hpsa,1.0,,,,,,,,
6578,,,utter,1,,, multiformat,1.0,,,,,,,,
6579,,,vastlynimproveethe,1,,,weight,2.0,,,,,,,,
6580,,,million,1,,, responding,4.0,,,,,,,,
6581,,,bible,1,,, 1iphone,4.0,,,,,,,,
6582,,,expectedbut,1,,, 1waterproof,4.0,,,,,,,,
6583,,,bibleshe,1,,,2piece,1.0,,,,,,,,
6584,,,elementary,1,,, painting,3.0,,,,,,,,
6585,,,rino,1,,, classical,1.0,,,,,,,,
6586,,,655t,1,,, manfacturing,1.0,,,,,,,,
6587,,,ram,39,,, resembles,1.0,,,,,,,,
6588,,,gentleman,1,,,ezopower,2.0,,,,,,,,
6589,,,undecided,1,,, 28inch,9.0,,,,,,,,
6590,,,dealer,2,,,5pcs,1.0,,,,,,,,
6591,,,harry,1,,,elastic,11.0,,,,,,,,
6592,,,laptimer,1,,,widely,1.0,,,,,,,,
6593,,,scoffed,1,,, xsxs,1.0,,,,,,,,
6594,,,modular,1,,, maxiphone,1.0,,,,,,,,
6595,,,rotation,4,,, 88plusiphone,1.0,,,,,,,,
6596,,,solidity,1,,, introduction,1.0,,,,,,,,
6597,,,prominent,1,,, enjoys,1.0,,,,,,,,
6598,,,odd,3,,, immersive,1.0,,,,,,,,
6599,,,stiffer,1,,, sincere,1.0,,,,,,,,
6600,,,knob,2,,, dedication,1.0,,,,,,,,
6601,,,appreciated,1,,,matte,1.0,,,,,,,,
6602,,,fre,1,,, 4gelectrify,1.0,,,,,,,,
6603,,,depressing,2,,,carry,2.0,,,,,,,,
6604,,,mentioning,1,,, 98509860,1.0,,,,,,,,
6605,,,depressed,1,,,carrier,1.0,,,,,,,,
6606,,,interesting,2,,, 2014,16.0,,,,,,,,
6607,,,rammount,1,,, 4side,16.0,,,,,,,,
6608,,,scooter,1,,, tapered,16.0,,,,,,,,
6609,,,carstrucks,1,,, complimentary,16.0,,,,,,,,
6610,,,symmetry,1,,, bulkn,16.0,,,,,,,,
6611,,,z3,3,,, buttonsn,16.0,,,,,,,,
6612,,,dodge,1,,, lipn,16.0,,,,,,,,
6613,,,plywood,1,,, h700,4.0,,,,,,,,
6614,,,f250,1,,, h710,4.0,,,,,,,,
6615,,,threepoint,1,,, h715,4.0,,,,,,,,
6616,,,adapted,1,,, h721,4.0,,,,,,,,
6617,,,handheld,1,,, earclip,8.0,,,,,,,,
6618,,,rider,2,,, jpamerican,4.0,,,,,,,,
6619,,,harley,3,,, bt,4.0,,,,,,,,
6620,,,cockpit,1,,, q1,2.0,,,,,,,,
6621,,,builtin,2,,, ant,1.0,,,,,,,,
6622,,,turbulence,1,,,4genabled,3.0,,,,,,,,
6623,,,fuss,2,,,ocyclone,1.0,,,,,,,,
6624,,,erally,1,,, firstgeneration,1.0,,,,,,,,
6625,,,effected,1,,, glitter,5.0,,,,,,,,
6626,,,narrow,1,,, sparkle,1.0,,,,,,,,
6627,,,carbon,1,,, sparkley,1.0,,,,,,,,
6628,,,slipgrips,1,,, leftright,1.0,,,,,,,,
6629,,,module,1,,, ocyclone,2.0,,,,,,,,
6630,,,handlebar,8,,, secondgeneration,1.0,,,,,,,,
6631,,,atv,1,,, 1699,1.0,,,,,,,,
6632,,,trail,1,,, tempered,5.0,,,,,,,,
6633,,,tether,7,,, onebody,1.0,,,,,,,,
6634,,,mud,1,,, integrally,1.0,,,,,,,,
6635,,,ziploc,2,,, inlaid,1.0,,,,,,,,
6636,,,securing,1,,, artificial,1.0,,,,,,,,
6637,,,budge,2,,, teen,1.0,,,,,,,,
6638,,,grabbing,2,,, teenage,1.0,,,,,,,,
6639,,,th,2,,, girl,1.0,,,,,,,,
6640,,,xgrip,10,,, enviable,1.0,,,,,,,,
6641,,,acquired,1,,, aircushion,1.0,,,,,,,,
6642,,,elevate,1,,, valuelazzkl8z522fwlayjrhqra6ntj9fpaldjfag2fqc3qau3j5uqglgjy7hldgncrtkomltsqkeaakywyyfqt2hsehihzxehfqkja82fh0maqtslbtoxm4giru8fnghkamedebi2b2fhkw6ov8ikz9exhjscthrnz9ihld2bkn,1.0,,,,,,,,
6643,,,industrialprofessional,1,,, valuetwlysitpu2xt2fv6ji1kns4tewmupkxythp3dfqri1dox9lmwoopp37h2otpdu2benzliif3dpqao9wjn96aeq2fj3hif7wtpci3d2bqqwszqm8tvhhvp192f5n0pa2b3niqgvhjem2fteiep1myqgprfuhwz98icgtoqren,1.0,,,,,,,,
6644,,,destroys,1,,, value13096090950033732n,1.0,,,,,,,,
6645,,,pondered,1,,, matter,1.0,,,,,,,,
6646,,,develops,1,,, sooner,1.0,,,,,,,,
6647,,,composite,1,,, 99009930,2.0,,,,,,,,
6648,,,5stars,2,,, morning,1.0,,,,,,,,
6649,,,racing,1,,, commute,1.0,,,,,,,,
6650,,,ax,1,,, bathroom,1.0,,,,,,,,
6651,,,3stars,1,,, 568,1.0,,,,,,,,
6652,,,solidify,2,,, vinyl,1.0,,,,,,,,
6653,,,resolved,2,,, lacquer,1.0,,,,,,,,
6654,,,9999,1,,, painted,1.0,,,,,,,,
6655,,,greatme,1,,, newhigh,1.0,,,,,,,,
6656,,,trackwell,1,,, initially,2.0,,,,,,,,
6657,,,buell,1,,, fuss,2.0,,,,,,,,
6658,,,ulysses,1,,, hm1200,2.0,,,,,,,,
6659,,,extensive,2,,,spot,2.0,,,,,,,,
6660,,,offroad,1,,,ultrafast,1.0,,,,,,,,
6661,,,note7,1,,, 26inch,1.0,,,,,,,,
6662,,,wheeler,1,,, gsmgprsedge85090018001900,1.0,,,,,,,,
6663,,,snowmobile,1,,, hspawcdma,1.0,,,,,,,,
6664,,,motorcyle,1,,, europeasia,1.0,,,,,,,,
6665,,,rode,4,,, 8509002100,1.0,,,,,,,,
6666,,,675,1,,, 1263,1.0,,,,,,,,
6667,,,budged,1,,, f22,1.0,,,,,,,,
6668,,,fyi,2,,, bsi,1.0,,,,,,,,
6669,,,accommodating,1,,, lowlight,1.0,,,,,,,,
6670,,,ask,2,,, 5pin,1.0,,,,,,,,
6671,,,fz09,1,,, 410,1.0,,,,,,,,
6672,,,5x,2,,, showing,1.0,,,,,,,,
6673,,,pot,2,,,2pcs,2.0,,,,,,,,
6674,,,sturgis,1,,, 93509360,1.0,,,,,,,,
6675,,,sever,1,,, designstable,7.0,,,,,,,,
6676,,,zx10r,1,,, patchthis,7.0,,,,,,,,
6677,,,webbing,1,,, section,7.0,,,,,,,,
6678,,,outlasted,2,,, chargersupport,7.0,,,,,,,,
6679,,,arguably,1,,, notethis,7.0,,,,,,,,
6680,,,roadking,1,,, plateincluded,7.0,,,,,,,,
6681,,,gs800,1,,, qc30,7.0,,,,,,,,
6682,,,clarification,4,,, featuresmagnetic,7.0,,,,,,,,
6683,,,un7,1,,, doca,7.0,,,,,,,,
6684,,,130mph,2,,, satisfactionpackage,7.0,,,,,,,,
6685,,,garmen,1,,, holder1sticker1magnetic,7.0,,,,,,,,
6686,,,valkyrie,1,,, plate1,7.0,,,,,,,,
6687,,,fairing,1,,, valuedfvpvkld2bphwwpdvqamq2fnyscr2fng5jkhncu0v2bd9nxelsdxiy28pfrhprzohaxrzfart2fmmn98slyb5krnidrpwo6ogqi2psxw4o2b4dxxgklbpfw8dwvclbxiojgksuifpjxwjvhljskdakqrvzyj5jw211qywin,7.0,,,,,,,,
6688,,,heavycruiser,1,,, valueznsfbxksnrft3i2wcb4rry3wjibuegbxcluz007jl5lkqrta2b2f01wv9obttmukq1kpp3h5byera2fkygont3rmdocyokk2b2fzqrqwobp4q74nyfuxxrcqoz2fjc1g110wglijux9n2bosn0us2o2pjs1ye7lfg54fag6n,7.0,,,,,,,,
6689,,,fellow,2,,, value13335737669992153n,7.0,,,,,,,,
